asin,sentence,helpful,main_image_url,product_title
B000W7F5SS,Are studios purposely creating DVD's that look like garbage so that their HD versions appeal more to people?,0.6,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00007E7K9,"Wish you could unbuckle the waist belt, be chopping it off with a blade soon.",1.3,http://ecx.images-amazon.com/images/I/71roIYPgROL.jpg,Canon Zoom Pack 1000 for Elan and Rebel Series Cameras -Holster Style
B0010K8IM6,To the point it is ear piercing if you go to high.,0.9,http://ecx.images-amazon.com/images/I/61veTElGitL.jpg,"Pyle 3000 Watt Premium Home Audio Power Amplifier - Portable 4 Channel Surround Sound Stereo Receiver w/ Speaker Selector & Remote - For Amplified TV, Subwoofer Speakers, Theater & PA System - PT3300"
B0042FDCMM,It should be seen as one segment of the journey -,0.3,http://ecx.images-amazon.com/images/I/41Czp+U5ZLL.jpg,Jane Fonda: Prime Time – Walkout
B000002GJH,"\"\"\"Wooden Jesus\"\" is decent too","but most of the other songs are too long.\"",1.2,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg
0783225482,But Helen has been taking the potion as well and returns.,0.5,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
B00000J0JF,quite quickly - needs an adult to help,1.4,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B0065WM4PQ,It is by far one of the coolest gifts I have ever purchased.,0.8,http://ecx.images-amazon.com/images/I/512ieI1PQJL.jpg,Romantic Ocean Daren Sea Waves Projector Lamp MP3 iPhone Speaker LED Night Light (Blue)
B00AR1G3FS,I couldn't believe my eyes and ears!,0.6,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
0670012335,"Just as the other llama books, this one DOES NOT disappoint.",1.1,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B000UJBY4W,Loaded them on my iPOD and also in the car to enjoy as I drive for my commute.,1.2,http://ecx.images-amazon.com/images/I/713ZDCxq8OL.jpg,The Best Of Chicago: 40th Anniversary Edition (2CD)
0375703764,Maybe I just don't have the mental capacity.,0.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B0018QROM2,I noticed with brass instruments they are not as rich as they are with my infinity speakers.,1.4,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B001196MG0,they will nickel and dime you to death will try to refuse any returns and make you come out of pocket for the shipping.,1.2,http://ecx.images-amazon.com/images/I/11+6ow0DIwL.jpg,"Savage 107X12-1 Seamless Background Paper, 107-Inch x 12 Yards - Super White"
B000OG88NQ,great price and a perfect match to my Sony entertainment system,1.9,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
B00081NX5U,"With drivers this small, there's no advantage to having more than 2 drivers.",0.9,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B003IHUHGE,When I asked what could be done they didn't offer to help without the receipt for proof of purchase date.,1.0,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B000002IAO,This is the full version of In-A-Gadda-Da-Vida for a playtime of over 17 minutes.,1.6,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0011000R6,"If you're like me, you like trinkets...and probalby have dozens that you've used just once.",0.9,http://ecx.images-amazon.com/images/I/61focgrGi7L.jpg,Gary Fong Puffer Pop Up flash Diffuser for DSLR's CANON / NIKON / OLYMPUS / PENTAX (excluding Canon T4i)
0375703764,The form does put some people off.,0.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0375703764,I am sure he will love it.,1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00000J0JF,But it's a fun game for the entire family.,1.1,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00KU9LQUO,"If you are going into this game cold with no knowledge of how it works then their is a bit of a learning curve in getting going, but the instructions are pretty good.",1.4,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B00SVYNSRE,"Adam is a tortured soul who has struggled with addictions in the past, and naturally he wrote many songs influenced by his past experiences (he even wrote a few songs from One-X while he was in rehab).",1.6,http://ecx.images-amazon.com/images/I/71eOmDn76+L.jpg,Human
B00C30FCUI,The packaging was easy to open and very nice looking.,1.2,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00VG90446,the only thing stopping me from buying them again or rating it higher was the fact they didn't do too well when walking and for no reason that i can thing of they randomly just stopped working.,1.1,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B000ONDRFS,He needed to complete a daily journal as a school assignment.,0.2,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B00KU9LQUO,On your turn you roll dice up to three times in order to create specific face pairings that do things like punching your opponents or scoring points.,1.2,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B0018QROM2,I did quite a bit of research and read many reviews of center channel speakers.,0.9,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B003HC9JIW,Anyone who knows pacing KNOWS,0.2,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00C30FCUI,"Fantastic, Very satisfied.",1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0000658L4,The pieces are all well made and I love that the wooden box allows for easy storage.,1.6,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B00005LEOH,"But still, I wouldn't trade this lens in for the world.",1.2,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B000OG88NQ,I bought a Sony AVR that has a maximum of 7.1 channels.,1.4,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
B00NAPJ8DM,"I could not tell a difference between these and the brand name version, and I looked closely comparing the two kinds.",1.3,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
014312417X,Came in perfect condition!,0.8,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B00AR1G3FS,"If you aren't, this might cause you to become one.",0.5,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
0399162089,I started flipping through it once it arrived,0.9,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
0783225482,"I request to the Universal Studio, please release this film in widescreen format with DTS sound.",0.9,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
B00005JPMZ,But did they have to ruin one of my childhood favorites?,0.2,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B00C30FCUI,The sound quality is excellent and clear.,1.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00NAPJ8DM,"I am totally satisfied with them for my purposes, but I do have to say they are not exactly perfect.",1.5,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00C30FCUI,This is my honest and unbiased opinion as to receiving the NRG variant of headphones.,0.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B000NP46K2,"I decided to spend the extra over the 17-40 and get this lens, simply for the additional F-stop.",1.5,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
0399162089,but I have fun coloring without judgement and this book helps for that.,1.2,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B0061ZFWBU,I bought these for my son to use once a week in computer class at school.,0.9,http://ecx.images-amazon.com/images/I/61HR6WxXX1L.jpg,Connectland Stereo Wired Headphone & Microphone Lightweight 40mm Speaker Music Gaming Stylish Teal CL-AUD63035
B00BLG5CSC,I was constantly readjusting them while running as they'd become lose.,1.4,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B00000FCBH,Tupac is a spirit of rap.,0.6,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0375703764,"It is also one of the most creative, thought provoking, horror novels I've ever read.",1.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000002KB8,Nov 7th 2009 at Dingbatz in Clifton NJ.,0.5,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B008MPKAPK,Shortwave picked up strong International Broadcasters with no drift.,1.6,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
B00081NX5U,so how hard could it be to add some threads?,0.4,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B0007U00XK,Any super wide angle is going to give you this.,1.1,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
0671700758,"and i was dealt a pretty shitty hand of cards growing up and now that i'm on my own, i'm successful in money, career and all that sort of stuff.",0.7,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
014312417X,"\"Help you to understand and navigate our biggest issue in the workplace which is \"\"other people'\"",0.9,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
1402241372,What an emotional and fantastically written novel!,1.8,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B00007JZVB,"If you're not a new beginner, I'd skip this one, because you'll probably be bored.",1.4,http://ecx.images-amazon.com/images/I/512RAZNR06L.jpg,Discover Bellydance
0761165975,However my only issue is with the folders that come in it...,0.9,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B00000F1D3,", Cher decides to make herself look Spanish",0.4,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00NAPJ8DM,Great price compared to the name brands,1.4,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B003HC9JIW,I hope that she doesn't start including a countdown clock in all her videos.,0.4,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00L5LDWP8,"Very cute, tiny and light",1.7,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B00L5LDWP8,So cute and perfect size for my toddler.,1.4,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B0000DZTIW,I absolutely adore this film.,1.5,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
0399162089,"Now she wants me to color it with her, so we can talk about each of the pages.",0.5,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B00XI057M0,Easily one of the best (if not THE best) original sci fi story to come out in the last 5 years.,1.8,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00XI057M0,"and I do not agree on many subjects, however, we both were extremely attracted to an AI being/character, perhaps even a stronger term!",1.1,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B000NP46K2,Perfect addition for a well rounded set of lenses.,1.9,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
B00004UFOO,They wash right out of fabrics and off furniture and walls!,1.5,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B000002IAO,"\"\"\"In-A-Gadda-Da-Vida\"\" heard it in college and aftet\"",0.9,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0042FDCMM,I was involved in a horrible wreck that injured my entire spine and makes it hard for me to even move.,0.1,http://ecx.images-amazon.com/images/I/41Czp+U5ZLL.jpg,Jane Fonda: Prime Time – Walkout
0671700758,"\"This is not gibberish like \"\"The Secret\"\"","but the clear simple facts.\"",1.5,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg
B00XI057M0,It also happens to be one of the most boring sci-fi related movies I think I have ever seen.,1.4,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00023GGHQ,"\"\"\"De-Lovely\"\" is an excellent soundtrack that succeeds most of the time.\"",1.7,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B003G9ZQQA,I feel the wooden box is overpriced for the quality of the materials and hope it holds up over time.,1.2,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B000ANVPP6,I thought they would never release it...and am so glad they finally did.,1.1,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
0451232852,"However, it really told me more than I wanted to know.",0.6,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B000BN8Y2W,a big hit for my 3 year old grandsons birthday!,1.1,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B00081NX5U,They are really excellent speakers for 3 times the money.,1.3,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B00000J0JF,"My granddaughter loves it, even the adults enjoyed it as well.",1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B002NKM4C2,I strongly recommend this product.,1.7,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B00000J0JF,This game is super fun and even our 3 year old,1.7,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00081NX5U,"I set this speakers up on my pergola and sound Crystal clear and very pleased with this product, I have a subwoofer for bass because this speakers are not for bass is more for mids and highs.",1.5,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B00DPKQ60A,"In fact, since Mariah Carey is 12 at heart, I can see her selecting these songs to sing.",0.5,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
B00000FCBH,The songs on this cd are good but not all of them.,1.2,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00IUAAJY4,I will post again when she has done it.,0.0,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
B008B68IUY,About a week later the update was it would arrive after the first of January (no good to me),0.6,http://ecx.images-amazon.com/images/I/712BE74LwKL.jpg,Monster High Travel Scaris Convertible Vehicle
